07057499        ,PLAYGROUND GAMES LIMITED                                                                                                ,             6781669,             3101957,         93,7260  ,1ST FLOOR ROSSMORE HOUSE                                                                            ,9 NEWBOLD TERRACE                                                                                   ,LEAMINGTON SPA                                                                                      ,WARWICKSHIRE                                                                                        ,NULL                                                                                                ,LEAMINGTON SPA      ,WARWICKSHIRE        ,CV32 4EA
07057863        ,BROOKGATE LIMITED                                                                                                       ,            35084988,            17796030,         10,7484  ,38 STATION ROAD                                                                                     ,CAMBRIDGE                                                                                           ,CAMBRIDGESHIRE                                                                                      ,NULL                                                                                                ,NULL                                                                                                ,CAMBRIDGE           ,CAMBRIDGESHIRE      ,CB1 2JH 
07057105        ,FUTURE FORWARDING (HOLDINGS) LIMITED                                                                                    ,            30713586,             5513527,       NULL,6340  ,UNIT 4 HAWTHORN HOUSE                                                                               ,DARK LANE                                                                                           ,BIRSTALL                                                                                            ,WEST YORKSHIRE                                                                                      ,NULL                                                                                                ,BATLEY              ,WEST YORKSHIRE      ,WF17 9LU
07056967        ,UD EUROPE LIMITED                                                                                                       ,             7671625,             7200180,          2,4521  ,3RD FLOOR DEVON HOUSE                                                                               ,58 60 ST  KATHARINE S WAY                                                                           ,LONDON                                                                                              ,NULL                                                                                                ,NULL                                                                                                ,LONDON              ,NULL                ,E1W 1LB 
07056922        ,RWE TECHNOLOGY UK LIMITED                                                                                               ,             7690000,                NULL,         61,4525  ,WINDMILL HILL BUSINESS PARK                                                                         ,WHITEHILL WAY                                                                                       ,SWINDON                                                                                             ,WILTSHIRE                                                                                           ,NULL                                                                                                ,SWINDON             ,WILTSHIRE           ,SN5 6PB 
07056356        ,DRYBROOK HOLDINGS LIMITED                                                                                               ,             6542074,             2394513,         51,7415  ,THE SAWMILLS                                                                                        ,NAILBRIDGE                                                                                          ,DRYBROOK                                                                                            ,GLOUCESTERSHIRE                                                                                     ,NULL                                                                                                ,DRYBROOK            ,GLOUCESTERSHIRE     ,GL17 9JW
07056694        ,PRESTIGE MOTOR CARE LIMITED                                                                                             ,             6652957,             1194421,       NULL,5020  ,PERA BUSINESS PARK                                                                                  ,NOTTINGHAM ROAD                                                                                     ,MELTON MOWBRAY                                                                                      ,LEICESTERSHIRE                                                                                      ,NULL                                                                                                ,MELTON MOWBRAY      ,LEICESTERSHIRE      ,LE13 0PB
07056670        ,HQ THEATRES GUILDFORD LIMITED                                                                                           ,             2136970,             1115737,         89,9234  ,16 HIGH HOLBORN                                                                                     ,LONDON                                                                                              ,NULL                                                                                                ,NULL                                                                                                ,NULL                                                                                                ,LONDON              ,NULL                ,WC1V 6BX
07056616        ,GREEN FROG POWER LIMITED                                                                                                ,             5945153,             4001169,         13,4010  ,17 THE COURTYARD, GORSEY LANE                                                                       ,COLESHILL                                                                                           ,BIRMINGHAM                                                                                          ,NULL                                                                                                ,NULL                                                                                                ,BIRMINGHAM          ,NULL                ,B46 1JA 
07056893        ,TATTERSHALL LAKES LIMITED                                                                                               ,             5974361,             3367769,         58,5523  ,IMEX 575-599 MAXTED ROAD                                                                            ,HEMEL HEMPSTEAD                                                                                     ,HERTFORDSHIRE                                                                                       ,NULL                                                                                                ,NULL                                                                                                ,HEMEL HEMPSTEAD     ,HERTFORDSHIRE       ,HP2 7DX 
